video_id,premise,hypothesis,pair_type
trial_lie_048,She's the witness of the Mr. Nomers called her names.,So I want to know specifically what names he called her.,windowed_5
trial_lie_048,She's the witness of the Mr. Nomers called her names.,She said he used the F-4 itself.,windowed_5
trial_lie_048,She's the witness of the Mr. Nomers called her names.,"Specifically, names that were called her are what are known.",windowed_5
trial_lie_048,She's the witness of the Mr. Nomers called her names.,"Sure, the jurors know the F-4 names.",windowed_5
trial_lie_048,She's the witness of the Mr. Nomers called her names.,Thank you.,windowed_5
trial_lie_048,So I want to know specifically what names he called her.,She said he used the F-4 itself.,windowed_5
trial_lie_048,So I want to know specifically what names he called her.,"Specifically, names that were called her are what are known.",windowed_5
trial_lie_048,So I want to know specifically what names he called her.,"Sure, the jurors know the F-4 names.",windowed_5
trial_lie_048,So I want to know specifically what names he called her.,Thank you.,windowed_5
trial_lie_048,So I want to know specifically what names he called her.,If you don't want it.,windowed_5
trial_lie_048,She said he used the F-4 itself.,"Specifically, names that were called her are what are known.",windowed_5
trial_lie_048,She said he used the F-4 itself.,"Sure, the jurors know the F-4 names.",windowed_5
trial_lie_048,She said he used the F-4 itself.,Thank you.,windowed_5
trial_lie_048,She said he used the F-4 itself.,If you don't want it.,windowed_5
trial_lie_048,She said he used the F-4 itself.,This is not coming from you.,windowed_5
trial_lie_048,"Specifically, names that were called her are what are known.","Sure, the jurors know the F-4 names.",windowed_5
trial_lie_048,"Specifically, names that were called her are what are known.",Thank you.,windowed_5
trial_lie_048,"Specifically, names that were called her are what are known.",If you don't want it.,windowed_5
trial_lie_048,"Specifically, names that were called her are what are known.",This is not coming from you.,windowed_5
trial_lie_048,"Specifically, names that were called her are what are known.",This is coming from someone.,windowed_5
trial_lie_048,"Sure, the jurors know the F-4 names.",Thank you.,windowed_5
trial_lie_048,"Sure, the jurors know the F-4 names.",If you don't want it.,windowed_5
trial_lie_048,"Sure, the jurors know the F-4 names.",This is not coming from you.,windowed_5
trial_lie_048,"Sure, the jurors know the F-4 names.",This is coming from someone.,windowed_5
trial_lie_048,Thank you.,If you don't want it.,windowed_5
trial_lie_048,Thank you.,This is not coming from you.,windowed_5
trial_lie_048,Thank you.,This is coming from someone.,windowed_5
trial_lie_048,If you don't want it.,This is not coming from you.,windowed_5
trial_lie_048,If you don't want it.,This is coming from someone.,windowed_5
trial_lie_048,This is not coming from you.,This is coming from someone.,windowed_5
trial_lie_049,He's used the effort.,"Well, he's more than you in front of him, so I would have a someone that you would be.",windowed_5
trial_lie_049,He's used the effort.,"If I said you, you would say you would say you would say you.",windowed_5
trial_lie_049,He's used the effort.,"He said that you really, that's how you want to steer the direction.",windowed_5
trial_lie_049,He's used the effort.,He also testifying him as characterizing the order of this stuff to mine.,windowed_5
trial_lie_049,He's used the effort.,"Well, he said that this is closer to examination.",windowed_5
trial_lie_049,"Well, he's more than you in front of him, so I would have a someone that you would be.","If I said you, you would say you would say you would say you.",windowed_5
trial_lie_049,"Well, he's more than you in front of him, so I would have a someone that you would be.","He said that you really, that's how you want to steer the direction.",windowed_5
trial_lie_049,"Well, he's more than you in front of him, so I would have a someone that you would be.",He also testifying him as characterizing the order of this stuff to mine.,windowed_5
trial_lie_049,"Well, he's more than you in front of him, so I would have a someone that you would be.","Well, he said that this is closer to examination.",windowed_5
trial_lie_049,"If I said you, you would say you would say you would say you.","He said that you really, that's how you want to steer the direction.",windowed_5
trial_lie_049,"If I said you, you would say you would say you would say you.",He also testifying him as characterizing the order of this stuff to mine.,windowed_5
trial_lie_049,"If I said you, you would say you would say you would say you.","Well, he said that this is closer to examination.",windowed_5
trial_lie_049,"He said that you really, that's how you want to steer the direction.",He also testifying him as characterizing the order of this stuff to mine.,windowed_5
trial_lie_049,"He said that you really, that's how you want to steer the direction.","Well, he said that this is closer to examination.",windowed_5
trial_lie_049,He also testifying him as characterizing the order of this stuff to mine.,"Well, he said that this is closer to examination.",windowed_5
trial_lie_050,How did he hit you?,Who said?,windowed_5
trial_lie_050,How did he hit you?,"Okay, and where was he hitting on your body?",windowed_5
trial_lie_050,How did he hit you?,I was a police officer.,windowed_5
trial_lie_050,How did he hit you?,Then he just kept hitting those things on it.,windowed_5
trial_lie_050,How did he hit you?,I guess we had no time.,windowed_5
trial_lie_050,Who said?,"Okay, and where was he hitting on your body?",windowed_5
trial_lie_050,Who said?,I was a police officer.,windowed_5
trial_lie_050,Who said?,Then he just kept hitting those things on it.,windowed_5
trial_lie_050,Who said?,I guess we had no time.,windowed_5
trial_lie_050,Who said?,I was like to believe it happened.,windowed_5
trial_lie_050,"Okay, and where was he hitting on your body?",I was a police officer.,windowed_5
trial_lie_050,"Okay, and where was he hitting on your body?",Then he just kept hitting those things on it.,windowed_5
trial_lie_050,"Okay, and where was he hitting on your body?",I guess we had no time.,windowed_5
trial_lie_050,"Okay, and where was he hitting on your body?",I was like to believe it happened.,windowed_5
trial_lie_050,"Okay, and where was he hitting on your body?",So you never unit how many bloodied...,windowed_5
trial_lie_050,I was a police officer.,Then he just kept hitting those things on it.,windowed_5
trial_lie_050,I was a police officer.,I guess we had no time.,windowed_5
trial_lie_050,I was a police officer.,I was like to believe it happened.,windowed_5
trial_lie_050,I was a police officer.,So you never unit how many bloodied...,windowed_5
trial_lie_050,I was a police officer.,"Oh, no, I don't know.",windowed_5
trial_lie_050,Then he just kept hitting those things on it.,I guess we had no time.,windowed_5
trial_lie_050,Then he just kept hitting those things on it.,I was like to believe it happened.,windowed_5
trial_lie_050,Then he just kept hitting those things on it.,So you never unit how many bloodied...,windowed_5
trial_lie_050,Then he just kept hitting those things on it.,"Oh, no, I don't know.",windowed_5
trial_lie_050,Then he just kept hitting those things on it.,I live in the doctor's.,windowed_5
trial_lie_050,I guess we had no time.,I was like to believe it happened.,windowed_5
trial_lie_050,I guess we had no time.,So you never unit how many bloodied...,windowed_5
trial_lie_050,I guess we had no time.,"Oh, no, I don't know.",windowed_5
trial_lie_050,I guess we had no time.,I live in the doctor's.,windowed_5
trial_lie_050,I guess we had no time.,And how long after?,windowed_5
trial_lie_050,I was like to believe it happened.,So you never unit how many bloodied...,windowed_5
trial_lie_050,I was like to believe it happened.,"Oh, no, I don't know.",windowed_5
trial_lie_050,I was like to believe it happened.,I live in the doctor's.,windowed_5
trial_lie_050,I was like to believe it happened.,And how long after?,windowed_5
trial_lie_050,I was like to believe it happened.,It was four days after.,windowed_5
trial_lie_050,So you never unit how many bloodied...,"Oh, no, I don't know.",windowed_5
trial_lie_050,So you never unit how many bloodied...,I live in the doctor's.,windowed_5
trial_lie_050,So you never unit how many bloodied...,And how long after?,windowed_5
